ownerUsername,ownerFullName,ownerId,likesCount,videoPlayCount,igPlayCount,timestamp,paidPartnership,url
kure._.76,Kure,64119748670,260,10815,10815,2025-11-07T03:10:00.000Z,false,https://www.instagram.com/p/DQvVoFAE8sQ/
jun.nyes,A-Che阿哲,1490123017,2134,237552,237552,2025-11-07T00:30:00.000Z,false,https://www.instagram.com/p/DQvDWZ9E42p/
diane1111siskin,Diane🪽,7688641240,-1,1249,1249,2025-11-06T13:18:04.000Z,false,https://www.instagram.com/p/DQt2D7oifgj/
jw_aoiyna,Yna 尹娜 🌻,311843504,60,2719,2719,2025-11-06T12:00:00.000Z,false,https://www.instagram.com/p/DQttfwnkuOH/
hans_up25,Hans,716153538,435,,,2025-11-06T11:29:16.000Z,false,https://www.instagram.com/p/DQtp79iku_m/
iamleontw89,Leon,1225961627,451,17011,17011,2025-11-06T08:47:41.000Z,false,https://www.instagram.com/p/DQtXOtGk2nJ/
touyaxiao,Touya  Xiao,1529927076,545,,,2025-11-06T05:44:16.000Z,false,https://www.instagram.com/p/DQtCdAyki03/
weekii_chen,陳彥儒   연유,52208272786,57,,,2025-11-05T16:04:16.000Z,false,https://www.instagram.com/p/DQrknJoj2Ma/
coco__0531,何芯🌺Coco,304251440,339,12000,12000,2025-11-05T14:07:26.000Z,false,https://www.instagram.com/p/DQrWLU-k-3j/
l_troy___,TRoY Bro 特洛伊  🔵,481760463,1391,66313,53031,2025-11-05T13:00:00.000Z,false,https://www.instagram.com/p/DQrPoJkkrA_/
pocahontas_w13,被單Mermaid Penny🫧,645479709,246,20405,5833,2025-11-05T10:09:01.000Z,false,https://www.instagram.com/p/DQq7LbvEsz1/
yihsuan0803,Lydia Lin,463145226,100,1813,1813,2025-11-05T05:06:46.000Z,false,https://www.instagram.com/p/DQqYS1BkipB/
thisiskenyoung,Ken Young,169990,1415,141485,137310,2025-11-05T03:25:41.000Z,false,https://www.instagram.com/p/DQqNu2uj8hB/
cancan_foodaholic,鋁罐很愛吃,45401011389,995,97381,28060,2025-11-02T08:41:02.000Z,false,https://www.instagram.com/p/DQjDTBUEvOZ/
yi_pei__111,1珮𓅿𓅹,6804409353,-1,4047,3829,2025-11-04T13:14:42.000Z,false,https://www.instagram.com/p/DQosQq3kkf9/
leopremiere,Leo道仙人,10202333422,8216,215632,215476,2025-11-04T11:52:13.000Z,false,https://www.instagram.com/p/DQoiyrREn11/
rui.miss,Miss 芮,3230075232,13,2123,2121,2025-11-04T11:36:04.000Z,false,https://www.instagram.com/p/DQohFsIAW_q/
yunting_draw,謝 昀庭,4268646260,155,12295,12295,2025-11-04T10:29:10.000Z,false,https://www.instagram.com/p/DQoYyLuASHO/
yesman_7497,A Feng ☀️,2096464561,1278,61433,61433,2025-11-04T10:00:19.000Z,false,https://www.instagram.com/p/DQoVEy_kuyJ/
77.food,巨鳥胃77 ｜旅遊分享、台北美食、日本旅遊、泰國旅遊,1420855060,-1,246504,240610,2025-11-04T09:26:10.000Z,false,https://www.instagram.com/p/DQoSC91Elql/
11.sns,蕭伊 소이,302282626,2016,161877,156684,2025-11-04T04:33:19.000Z,false,https://www.instagram.com/p/DQnwssSji3W/
flywish13,LIN WAN LING,1550698337,688,30959,21187,2025-11-03T09:19:18.000Z,false,https://www.instagram.com/p/DQlrm0pEy7W/
jane961253054,鄭采潔,19999747,192,5282,4235,2025-11-02T12:32:08.000Z,false,https://www.instagram.com/p/DQjdS4jkvsO/
panay0608,芭奈   |  健身教練,1574175088,9753,319112,137271,2025-11-02T11:35:48.000Z,false,https://www.instagram.com/p/DQjXBRbk9QA/
stanley.aq0628,Stanley Aq,1695568,245,4187,4187,2025-11-02T11:06:39.000Z,false,https://www.instagram.com/p/DQjSlCRiSBd/
joe__0109,周主民,1244249034,56,7329,7329,2025-11-02T10:16:57.000Z,false,https://www.instagram.com/p/DQjN59GErSY/
dennisiam,DeNNiS,720329,-1,14787,14787,2025-11-02T03:49:14.000Z,false,https://www.instagram.com/p/DQigasQkjeU/
cyyyc2003,張盈楹 CHANG Ying Ying,4118555054,-1,,,2025-10-26T09:02:06.000Z,false,https://www.instagram.com/p/DQREWcIDMaO/
ainya_fitness,Ainya | 內湖健身教練⁠,341193556,98,2687,2687,2025-11-01T13:00:00.000Z,false,https://www.instagram.com/p/DQg8Xttktw6/
marculex.origin,瑪斯Marculex,570564164,19,1017,1017,2025-11-01T04:46:06.000Z,false,https://www.instagram.com/p/DQgDrBqkoyq/
sinya_hu,Sinya ☻ ࿎♡̸᩠࿎ ☻,1434478628,-1,,,2025-10-31T11:57:54.000Z,false,https://www.instagram.com/p/DQeQcZHEwXx/
nih0w,蠻尼 Nini,4796774436,181,15807,14691,2025-10-31T04:07:40.000Z,false,https://www.instagram.com/p/DQdZ6DPEWEo/
lauralove0305,蘿拉女孩愛分享🌟,25451165556,537,2934,2863,2025-10-29T13:28:46.000Z,false,https://www.instagram.com/p/DQZQ_AeE4sd/
_i_i_dayday,Yuqi & Bity｜愛愛每一天,48412094795,7423,259959,259959,2025-10-29T13:01:20.000Z,false,https://www.instagram.com/p/DQZOCygkqfE/
mina_820602,𝙈𝙄𝙉𝘼 米娜 ♡,248504124,328,1775,1383,2025-10-28T19:30:40.000Z,false,https://www.instagram.com/p/DQXVtPJk-R7/
kewpiebay,Bébé Liu,997304867,295,1551,1465,2025-10-28T16:55:20.000Z,false,https://www.instagram.com/p/DQXEAxtkzhs/
liyi3,艾咪♡ ᴀᴍʏ,1587780505,404,19107,18742,2025-10-28T12:10:33.000Z,false,https://www.instagram.com/p/DQWhnR7CVg0/
chelsea.chiang,Chelsea Chiang,2296386660,559,66073,65624,2025-10-28T09:45:30.000Z,false,https://www.instagram.com/p/DQWSZoygUiI/
emmabee1235,Roro&兔兔的跑跳人生,2400790644,244,16659,7400,2025-10-28T03:24:34.000Z,false,https://www.instagram.com/p/DQVnEL9D4Dt/
wua.ban,Aban,57653233721,21,,,2025-10-28T02:41:00.000Z,false,https://www.instagram.com/p/DQViU2EiVp4/
atm_tseng,✌🏻😎🏧,15870198,382,20441,20051,2025-10-27T12:46:39.000Z,false,https://www.instagram.com/p/DQUBiNdAbHy/
lizwu_,liz wu,219622632,1522,76744,76452,2025-10-27T11:52:41.000Z,false,https://www.instagram.com/p/DQT8TLeCcBq/
brian_diandan,良成,3020986835,4547,211661,188162,2025-10-27T11:26:16.000Z,false,https://www.instagram.com/p/DQT5A_PEgGQ/
gagaoolala_65179,Novia 營養師,1388408823,57,2378,2258,2025-10-27T10:45:00.000Z,false,https://www.instagram.com/p/DQT1BbXE6yZ/
fitguykai,凱 Kai | I GOT YOU,45204817849,12417,,,2025-10-27T07:03:09.000Z,false,https://www.instagram.com/p/DQTbiBBExi2/
hapi_87711,大家好 我叫哈比Hapi,2109881108,-1,,,2025-10-27T01:51:17.000Z,false,https://www.instagram.com/p/DQS312SEzWy/
uuuseven7,Ü seven,14279450414,399,,,2025-10-26T13:01:51.000Z,false,https://www.instagram.com/p/DQRfyVIkvCx/
peter_and_susan,彼得爸與蘇珊媽,22917989,353,36161,27746,2025-10-26T04:05:27.000Z,false,https://www.instagram.com/p/DQQiCg1kdPn/
willis_climber,朱威,13320597525,70,4517,4466,2025-10-25T12:39:46.000Z,false,https://www.instagram.com/p/DQO4KZMEyi9/
kaii_0421,沈珈妤KAii,2109650844,1188,44754,39960,2025-10-25T11:40:28.000Z,false,https://www.instagram.com/p/DQOxiLNEy86/
liang_730.21,Catie｜高雄運動按摩｜美式整復 💙,644054767,1768,44885,44885,2025-10-25T10:45:00.000Z,false,https://www.instagram.com/p/DQOqkmUE83d/
bbbbbbooooo8,木木Caitlyn,918379069,-1,4944,4944,2025-10-25T05:16:57.000Z,false,https://www.instagram.com/p/DQOEHulk05y/
garyli0428,阿力｜台中健身教練,1679684635,57,2895,2410,2025-10-25T02:31:55.000Z,false,https://www.instagram.com/p/DQNyxq3gX0Y/
diane1111siskin,Diane🪽,7688641240,-1,1332,1332,2025-10-25T00:12:01.000Z,false,https://www.instagram.com/p/DQNh5-fEyMu/
hao._.1222,Hao Liu,597411650,424,20767,19809,2025-10-25T00:00:00.000Z,false,https://www.instagram.com/p/DQNhlk1EgjE/
robert_hung_0404,Robert Hung 洪仕晟,8748727163,1082,34781,34781,2025-10-24T12:00:00.000Z,false,https://www.instagram.com/p/DQMPHwfEvLA/
laiki0613,賴ki / 賴冠云,51685862048,-1,80190,63682,2025-10-24T10:00:24.000Z,false,https://www.instagram.com/p/DQMAxwMDzOJ/
doctor_ireneyeh,小艾醫師𝓘𝓻𝓮𝓷𝓮 𝔂𝓮𝓱,61509397295,35,2158,1536,2025-10-24T04:23:27.000Z,false,https://www.instagram.com/p/DQLaZBwEpkQ/
hungkai.c,Steve,7674161987,1285,305359,209764,2025-10-23T12:46:30.000Z,false,https://www.instagram.com/p/DQJvSECkiWG/
bombomtae,Jamie潔米,7604467588,-1,941,847,2025-10-23T12:35:29.000Z,false,https://www.instagram.com/p/DQJuR3NEhtf/
chialun5,吳嘉倫 Mike,317460166,1045,57614,42213,2025-10-23T10:11:02.000Z,false,https://www.instagram.com/p/DQJdkZrkbBo/
carl.iamyours,卡爾👽,349762757,29,2396,2247,2025-10-23T01:27:16.000Z,false,https://www.instagram.com/p/DQIhls0EucL/
tintin82477,邱婷婷🏋🏻‍♀️混合健身女教練 Crossfitter,5092360296,134,4359,4359,2025-10-22T23:00:00.000Z,false,https://www.instagram.com/p/DQIRF20k5ue/
eatsome_0216,食評紀錄✍🏻 | 記錄各種美食🥰,64714437372,56,,,2025-10-22T09:05:00.000Z,false,https://www.instagram.com/p/DQGxlb2EoXr/
shenjenny,Jenny💗信義自由教練,2022077,92,4260,4260,2025-10-21T16:41:14.000Z,true,https://www.instagram.com/p/DQFAyJlgeWZ/
dochi_0328,萁萁77,625091815,2175,87526,87526,2025-10-21T13:09:37.000Z,false,https://www.instagram.com/p/DQEobCDD9s4/
eatsome_0216,食評紀錄✍🏻 | 記錄各種美食🥰,64714437372,60,609,520,2025-10-21T08:50:00.000Z,false,https://www.instagram.com/p/DQELFY7kmni/
fangyu_muggle,麻瓜方妤,1361824424,780,26205,20106,2025-10-20T12:00:00.000Z,false,https://www.instagram.com/p/DQB7_NvE-W1/
keisha_chun,Wang Keisha,1261297580,23,1573,1200,2025-10-20T10:16:26.000Z,false,https://www.instagram.com/p/DQBsJV0E_X8/
nutrition_90s,nutrition_90s,5081975242,2,371,371,2025-10-20T03:36:01.000Z,false,https://www.instagram.com/p/DQBCOMYjpfj/
_honest_sports,誠實運動Honest Sports ｜ 物理治療 ｜矯正運動 ｜顳顎關節 ｜,16336044527,49,20014,19935,2025-10-19T13:55:31.000Z,false,https://www.instagram.com/p/DP_kL-mCdnV/
eddie_fearlesstpe,𝐂𝐨𝐚𝐜𝐡 𝐄𝐝𝐝𝐢𝐞🏋‍♂️,1011781260,47,2514,2514,2025-10-19T09:09:55.000Z,false,https://www.instagram.com/p/DP_Dp9jCfkU/
timmy.onascreen,Timmy Liu,71493045558,6793,187368,187368,2025-10-18T03:00:00.000Z,false,https://www.instagram.com/p/DP70pWtkuQI/
canyon_fitlife,Canyon ｜ 教練CY的獨語.,588616293,16,1448,1033,2025-10-18T02:49:14.000Z,false,https://www.instagram.com/p/DP7zQrzkhMr/
eatsome_0216,食評紀錄✍🏻 | 記錄各種美食🥰,64714437372,68,,,2025-10-17T08:55:00.000Z,false,https://www.instagram.com/p/DP54fn8EsiV/
fitguykai,凱 Kai | I GOT YOU,45204817849,26118,619708,619708,2025-10-17T07:16:43.000Z,false,https://www.instagram.com/p/DP5s5d9k9hG/
canyon_fitlife,Canyon ｜ 教練CY的獨語.,588616293,33,2082,1547,2025-10-17T06:29:34.000Z,false,https://www.instagram.com/p/DP5m-68EhOV/
pony218.daily,就是波尼,601539672,116,6178,5802,2025-10-17T02:59:09.000Z,false,https://www.instagram.com/p/DP5PigaEsCU/
ddiet_oooo,🍽️飲食日記,68797487259,4,,,2025-10-12T11:25:04.000Z,false,https://www.instagram.com/p/DPtRlUzj7o6/
gogoglowcc_,\長頸鹿學姊的健康自煮+健身日記/,52140615569,289,3619,3244,2025-10-16T10:00:00.000Z,false,https://www.instagram.com/p/DP3bGatiWTv/
247fitness_taiwan,24/7 FITNESS 台灣,71298734368,29,,,2025-10-16T08:39:17.000Z,false,https://www.instagram.com/p/DP3RyjWEmFQ/
max_you_1208,子儀 游,262758267,122,,,2025-10-15T16:38:05.000Z,false,https://www.instagram.com/p/DP1jyh2iYUy/
max_you_1208,子儀 游,262758267,120,3383,3370,2025-10-15T16:34:14.000Z,false,https://www.instagram.com/p/DP1jJrPCf7T/
ddk_evan,Evan,44976341028,11208,204590,204590,2025-10-15T15:36:23.000Z,false,https://www.instagram.com/p/DP1cM82k9IJ/
emily.h.nov,Hsieh ting hsuan （Emily 學姊🙋🏻‍♀️）,289947052,258,16157,14441,2025-10-15T12:30:00.000Z,false,https://www.instagram.com/p/DP1HbC1kn9x/
eatsome_0216,食評紀錄✍🏻 | 記錄各種美食🥰,64714437372,54,,,2025-10-15T08:50:00.000Z,false,https://www.instagram.com/p/DQEJ8avEuIb/
eatsome_0216,食評紀錄✍🏻 | 記錄各種美食🥰,64714437372,53,,,2025-10-14T08:15:00.000Z,false,https://www.instagram.com/p/DQGvULHEp8o/
liwen_chang0227_,張瓈文장려문 Li wen🐠🐠,493882637,129,6299,6299,2025-10-14T07:56:25.000Z,false,https://www.instagram.com/p/DPx_3ZdiZe8/
eatsome_0216,食評紀錄✍🏻 | 記錄各種美食🥰,64714437372,47,,,2025-10-13T08:50:00.000Z,false,https://www.instagram.com/p/DPvkrktkhwC/
strong_lan0409,大力士 × Notion 系統｜周浪,6420518309,126,4191,4191,2025-10-13T05:10:31.000Z,false,https://www.instagram.com/p/DPvLGcBDzg1/
cathy_potato,凱西 馬鈴薯🥔 ℒ𝓊 𝒳𝓊𝒶𝓃,7929052775,-1,,,2025-10-12T11:48:15.000Z,false,https://www.instagram.com/p/DPtUPGOD-4Y/
garyli0428,阿力｜台中健身教練,1679684635,28,1396,1247,2025-10-09T13:00:47.000Z,false,https://www.instagram.com/p/DPltohRgfCG/
landershuk,Ann安,1725986275,-1,11286,11221,2025-10-06T11:56:18.000Z,false,https://www.instagram.com/p/DPd4JjtDyWT/
mark.gucci,Mark Lin,1627341014,588,,,2025-10-06T11:16:48.000Z,false,https://www.instagram.com/p/DPdz3f9E8H7/
fitguykai,凱 Kai | I GOT YOU,45204817849,4262,,,2025-10-06T07:02:16.000Z,false,https://www.instagram.com/p/DPdWvKak4m_/
_kyu.min.bai_,KaiWen  白奎炆,1431312085,-1,,,2025-10-06T03:18:54.000Z,false,https://www.instagram.com/p/DPc9LO5EvKO/
canyon_fitlife,Canyon ｜ 教練CY的獨語.,588616293,15,1183,973,2025-10-04T02:38:57.000Z,false,https://www.instagram.com/p/DPXu6dVFb7G/
carl.iamyours,卡爾👽,349762757,74,3723,3526,2025-10-03T15:39:41.000Z,false,https://www.instagram.com/p/DPWgqXgCtqe/
iju__uuu,賴一如,52526813207,3550,127144,127144,2025-10-03T11:00:00.000Z,false,https://www.instagram.com/p/DPWDpn8D6zI/
jun_199845,Jun鈞鈞🌸,1549618550,76,2448,2122,2025-10-02T15:33:40.000Z,false,https://www.instagram.com/p/DPT9-VHE7gB/
sherry___1109,🍑Sherry,219988000,-1,3448,3448,2025-10-02T05:49:19.000Z,false,https://www.instagram.com/p/DPS6ogNkxAm/
777wei_,七七,1097336108,-1,3339,3339,2025-10-01T14:15:02.000Z,false,https://www.instagram.com/p/DPRPR4ZClcJ/
ddiet_oooo,🍽️飲食日記,68797487259,6,,,2025-09-30T17:06:55.000Z,false,https://www.instagram.com/p/DPO_KicD2if/
hsuannn1121,Hsuannn,999291702,-1,,,2025-09-30T14:30:00.000Z,false,https://www.instagram.com/p/DPOtTJ1kalB/
jammy_0806,𝓙𝓪𝓶𝓶𝔂 •᷄ࡇ•᷅,1670202442,-1,,,2025-09-30T09:30:00.000Z,false,https://www.instagram.com/p/DPOK833DqNB/
hans_up25,Hans,716153538,297,,,2025-09-30T09:05:22.000Z,false,https://www.instagram.com/p/DPOIDiEEtKx/
kure._.76,Kure,64119748670,96,7286,7286,2025-09-30T02:50:00.000Z,false,https://www.instagram.com/p/DPNdLmXEyyC/
fitguykai,凱 Kai | I GOT YOU,45204817849,7284,161270,161270,2025-09-29T07:01:21.000Z,false,https://www.instagram.com/p/DPLU1iKE0ti/
jamie.huang_,黃婕甯Jamie,574055423,109,4607,4607,2025-09-28T13:00:37.000Z,false,https://www.instagram.com/p/DPJZNCWgRaS/
moon.0215,Moon 沐木🌛,7292070233,-1,,,2025-09-28T11:35:52.000Z,false,https://www.instagram.com/p/DPJPsIdkg-C/
stanley.aq0628,Stanley Aq,1695568,161,,,2025-09-27T03:30:00.000Z,false,https://www.instagram.com/p/DPFzXlnCXhN/
lyjjjen,藝臻 Jane,545600748,2077,62098,46975,2025-09-26T14:38:01.000Z,false,https://www.instagram.com/p/DPEaboiEj7o/
frank_hu_,Frank Hu,1562363252,462,,,2025-09-26T10:08:25.000Z,false,https://www.instagram.com/p/DPD8F3jEr18/
zj5273,鈞鈞,26815683,41,,,2025-09-26T05:37:09.000Z,false,https://www.instagram.com/p/DPDdDGgkQ3a/
pocahontas_w13,被單Mermaid Penny🫧,645479709,151,16033,4582,2025-09-25T13:24:10.000Z,false,https://www.instagram.com/p/DPBsJyek0Sy/
shootingstar__35,Kevin Law,445514024,5380,156977,156977,2025-09-25T12:00:00.000Z,false,https://www.instagram.com/p/DPBkF0KkUNE/
eatsome_0216,食評紀錄✍🏻 | 記錄各種美食🥰,64714437372,48,,,2025-09-25T08:25:00.000Z,false,https://www.instagram.com/p/DPBLjwiEmLL/
ellie.happyeatnfit,Ellie 艾莉,48916899814,-1,3831,3831,2025-09-24T12:39:28.000Z,false,https://www.instagram.com/p/DO_CsQ_kf6m/
canyon_fitlife,Canyon ｜ 教練CY的獨語.,588616293,27,,,2025-09-24T12:01:20.000Z,false,https://www.instagram.com/p/DO-_bLYEmA2/
melody.c.yun,韓媳 Melody帶娃中  ✈️ 𝐂𝐡𝐢𝐡𝐘𝐮𝐧,564623812,1662,86440,86440,2025-09-23T13:14:35.000Z,false,https://www.instagram.com/p/DO8i4eYAYoW/
lauralove0305,蘿拉女孩愛分享🌟,25451165556,518,,,2025-09-22T11:42:57.000Z,false,https://www.instagram.com/p/DO5zuuWE5Do/
zoeating_day,Zoey 飲食．日常．紀錄,52561920780,181,,,2025-09-22T11:41:00.000Z,false,https://www.instagram.com/p/DO5zgfLE6V9/
keisha_chun,Wang Keisha,1261297580,27,1238,1233,2025-09-22T10:28:04.000Z,false,https://www.instagram.com/p/DO5pZ4eE0_b/
amorfatich,YYC｜Bonnie 拳擊小狗🐕,601078676,129,,,2025-09-22T09:08:54.000Z,false,https://www.instagram.com/p/DO5iGeskTdA/
fitguykai,凱 Kai | I GOT YOU,45204817849,6763,200228,200228,2025-09-22T07:04:00.000Z,false,https://www.instagram.com/p/DO5Tmovk5Bc/
zoeating_day,Zoey 飲食．日常．紀錄,52561920780,238,,,2025-09-21T14:13:18.000Z,false,https://www.instagram.com/p/DO3gJH0k41t/
kuchialun,古佳倫 KU CHIA-LUN,69677251186,-1,,,2025-09-20T08:18:47.000Z,false,https://www.instagram.com/p/DO0Sxk0jz_X/
_achi_ysc0517,阿綺🌼｜體脂21%抗發炎小天才,55057609470,-1,2992,2992,2025-09-19T10:27:41.000Z,false,https://www.instagram.com/p/DOx7Y0eEtP6/
rina.tw,Rina,1023823643,-1,2175,1465,2025-09-19T08:24:40.000Z,false,https://www.instagram.com/p/DOxs-CGD2g7/
chine_ning,子寗 ♡｜特殊色染髮｜波浪捲·層次燙,918160442,225,,,2025-09-18T12:48:48.000Z,false,https://www.instagram.com/p/DOvoFmAEjzz/
